date,lambda
2021-07-27,2.10537133752
2021-07-28,2.1498368363
2021-07-29,2.10064498642
2021-07-30,2.08873689331
2021-08-02,2.02687611868
2021-08-03,2.03309648409
2021-08-04,1.97697942417
2021-08-05,1.97435444206
2021-08-06,1.94392620139
2021-08-09,1.93328589793
2021-08-10,1.92175533135
2021-08-11,1.99490027064
2021-08-12,1.92820870231
2021-08-13,1.95312811736
2021-08-16,1.97182509642
2021-08-17,1.90362705967
2021-08-18,1.81072213553
2021-08-19,1.84970765397
2021-08-20,1.88105828914
2021-08-23,1.9128410494
2021-08-24,1.85924430974
2021-08-25,1.85029145313
2021-08-26,1.7448612736
2021-08-27,1.79010304316
2021-08-30,1.7748057193
2021-08-31,1.78064953556
2021-09-01,1.73416769037
2021-09-02,1.65812984388
2021-09-03,1.94983464246
2021-09-07,1.98571378761
2021-09-08,2.21352419408
2021-09-09,2.05548538749
2021-09-10,2.14069390398
2021-09-13,2.15318073588
2021-09-14,2.02508442515
2021-09-15,2.04652955958
2021-09-16,2.06997823557
2021-09-17,2.06423862413
2021-09-20,2.01343329588
2021-09-21,2.09893478329
2021-09-22,2.09274279584
2021-09-23,2.38171181813
2021-09-24,2.37079912443
2021-09-27,2.24627449636
2021-09-28,1.96665690702
2021-09-29,2.01495370778
2021-09-30,1.86238888804
2021-10-01,1.90281391531
2021-10-04,1.87396097385
2021-10-05,1.82961899442
2021-10-06,1.97236393884
2021-10-07,1.91691699754
2021-10-08,1.84605431404
2021-10-11,1.73089970856
2021-10-12,1.60240808055
2021-10-13,1.67364111226
2021-10-14,1.83896535073
2021-10-15,1.9034052368
2021-10-18,1.92703385062
2021-10-19,2.11694475542
2021-10-20,2.10945694109
2021-10-21,2.14843415551
2021-10-22,2.10245478201
2021-10-25,2.11167735738
2021-10-26,2.28791170599
2021-10-27,2.27136677839
2021-10-28,2.7080382198
2021-10-29,2.63924447892
2021-11-01,2.76341775245
2021-11-02,2.70521069924
2021-11-03,2.63607464354
2021-11-04,2.52831050916
2021-11-05,2.42767899449
2021-11-08,2.43742395627
2021-11-09,2.32071391491
2021-11-10,2.25894943705
2021-11-11,2.20432804634
2021-11-12,2.35120553751
2021-11-15,2.25163995808
2021-11-16,2.1954755209
2021-11-17,2.21511858122
2021-11-18,2.35091952191
2021-11-19,2.30674263601
2021-11-22,2.34011695643
2021-11-23,2.30868977872
2021-11-24,2.21083597838
2021-11-26,1.99500817924
2021-11-29,2.07347728094
2021-11-30,1.93238503414
2021-12-01,1.74279489083
2021-12-02,1.83230681112
2021-12-03,1.76475128684
2021-12-06,1.78478899349
2021-12-07,1.94191006903
2021-12-08,1.94419681965
2021-12-09,1.95105999044
2021-12-10,2.03224074541
2021-12-13,1.96431438041
2021-12-14,1.93733211043
2021-12-15,1.95856610395
2021-12-16,1.87100874424
2021-12-17,1.74055431563
2021-12-20,1.67273283147
2021-12-21,1.82622969786
2021-12-22,1.91603960871
2021-12-23,1.95644432666
2021-12-27,2.02594163244
2021-12-28,1.95491826667
2021-12-29,1.98323739604
2021-12-30,1.94927324974
2021-12-31,1.88101528768
2022-01-03,2.05562012883
2022-01-04,1.99835336763
2022-01-05,1.78457247181
2022-01-06,1.67365519058
2022-01-07,1.60057544335
2022-01-10,1.64205347829
2022-01-11,1.70555400981
2022-01-12,1.70960013982
2022-01-13,1.61964056334
2022-01-14,1.68363143299
2022-01-18,1.46837376581
2022-01-19,1.29264676325
2022-01-20,1.20214633667
2022-01-21,1.07129435146
2022-01-24,1.06511287376
2022-01-25,0.981210382217
2022-01-26,1.18309230106
2022-01-27,1.07004420306
2022-01-28,1.39401523283
2022-01-31,1.4115243631
2022-02-01,1.36386626809
2022-02-02,1.42424300468
2022-02-03,1.14193093315
2022-02-04,1.15091375101
2022-02-07,1.06934851984
2022-02-08,1.13807512971
2022-02-09,1.24160424515
2022-02-10,1.08543027766
2022-02-11,0.90367254046
2022-02-14,0.879516537682
2022-02-15,0.989688137534
2022-02-16,1.02830067709
2022-02-17,0.878765897026
2022-02-18,0.882902327503
2022-02-22,0.799544435379
2022-02-23,0.585123214863
2022-02-24,0.871736598116
2022-02-25,1.05275236929
2022-02-28,0.8797638121
2022-03-01,0.823154711003
2022-03-02,1.0444016708
2022-03-03,1.10657897185
2022-03-04,0.918333834779
2022-03-07,0.729363431228
2022-03-08,0.581427513595
2022-03-09,0.708862788261
2022-03-10,0.608282330098
2022-03-11,0.509125487021
2022-03-14,0.412773814309
2022-03-15,0.565270280545
2022-03-16,0.690648836657
2022-03-17,0.875423947184
2022-03-18,0.955636389383
2022-03-21,0.906033277561
2022-03-22,1.03266705811
2022-03-23,0.983721315616
2022-03-24,1.04088935482
2022-03-25,0.968437902974
2022-03-28,1.0213396227
2022-03-29,1.12188507116
2022-03-30,1.05423224003
2022-03-31,0.867110765013
2022-04-01,0.796564059476
2022-04-04,0.856222888419
2022-04-05,0.759088522514
2022-04-06,0.664484758505
2022-04-07,0.641750525118
2022-04-08,0.625069004186
2022-04-11,0.487171379041
2022-04-12,0.491479419035
2022-04-13,0.491804238053
2022-04-14,0.385946524494
2022-04-18,0.419746675763
2022-04-19,0.568276830784
2022-04-20,0.503587820172
2022-04-21,0.465436071442
2022-04-22,0.207894235144
2022-04-25,0.232940406042
2022-04-26,0.0508553008218
2022-04-27,0.0694065807866
2022-04-28,0.181752157062
2022-04-29,-0.00172648846619
2022-05-02,0.016058739799
2022-05-03,0.0866522226087
2022-05-04,0.261354326004
2022-05-05,-0.00373746832566
2022-05-06,-0.081168132328
2022-05-09,-0.205948783519
2022-05-10,-0.141457747246
2022-05-11,-0.112939605915
2022-05-12,-0.192462422457
2022-05-13,-0.139322082925
2022-05-16,-0.147796084144
2022-05-17,0.0191290998647
2022-05-18,-0.193049574645
2022-05-19,-0.286182394235
2022-05-20,-0.28115959274
2022-05-23,-0.231599630647
2022-05-24,-0.265342758111
2022-05-25,-0.222655360971
2022-05-26,-0.117002099859
2022-05-27,0.0164398409283
2022-05-31,-0.0157579753897
2022-06-01,-0.0653036556647
2022-06-02,0.0559813296241
2022-06-03,-0.0823933802044
2022-06-06,-0.0610891861058
2022-06-07,-0.0101344493751
2022-06-08,-0.0593740129048
2022-06-09,-0.21330674679
2022-06-10,-0.377256898644
2022-06-13,-0.582572035303
2022-06-14,-0.592092809333
2022-06-15,-0.486376547791
2022-06-16,-0.645362134344
2022-06-17,-0.567834268929
2022-06-21,-0.51123372404
2022-06-22,-0.544799750061
2022-06-23,-0.489923085607
2022-06-24,-0.358870878304
2022-06-27,-0.391210943534
2022-06-28,-0.502979500453
2022-06-29,-0.508322520334
2022-06-30,-0.559108528803
2022-07-01,-0.531951384424
2022-07-05,-0.562508605401
2022-07-06,-0.534582295392
2022-07-07,-0.475116244134
2022-07-08,-0.437012211363
2022-07-11,-0.552196210547
2022-07-12,-0.616003164044
2022-07-13,-0.62110986459
2022-07-14,-0.642476326533
2022-07-15,-0.52750654187
2022-07-18,-0.532009430214
2022-07-19,-0.312816707014
2022-07-20,-0.360236810587
2022-07-21,-0.352524372873
2022-07-22,-0.409119313109
2022-07-25,-0.454126636875
2022-07-26,-0.523228626556
2022-07-27,-0.367101314955
2022-07-28,-0.306238551632
2022-07-29,-0.256880858731
2022-08-01,-0.244713306257
2022-08-02,-0.268749012427
2022-08-03,-0.232225641103
2022-08-04,-0.213868314748
2022-08-05,-0.251852108448
2022-08-08,-0.266633153675
2022-08-09,-0.283305788881
2022-08-10,-0.183300602999
2022-08-11,-0.199289724283
2022-08-12,-0.129271465919
2022-08-15,-0.118271585009
2022-08-16,-0.122409241658
2022-08-17,-0.123774491433
2022-08-18,-0.0611191621613
2022-08-19,-0.130234329722
2022-08-22,-0.272927536354
2022-08-23,-0.325742860918
2022-08-24,-0.319374181007
2022-08-25,-0.261880451728
2022-08-26,-0.391914610925
2022-08-29,-0.466415202856
2022-08-30,-0.539512551813
2022-08-31,-0.570518356016
2022-09-01,-0.558221944061
2022-09-02,-0.62272443259
2022-09-06,-0.641049768838
2022-09-07,-0.536206026782
2022-09-08,-0.498960053773
2022-09-09,-0.404442068654
2022-09-12,-0.318380320687
2022-09-13,-0.523029128589
2022-09-14,-0.481469308143
2022-09-15,-0.573322506069
2022-09-16,-0.59964853914
2022-09-19,-0.52658495701
2022-09-20,-0.501676684102
2022-09-21,-0.576024436294
2022-09-22,-0.659707142125
2022-09-23,-0.794897742459
2022-09-26,-0.849093020803
2022-09-27,-0.846706229304
2022-09-28,-0.66273501082
2022-09-29,-0.76448005075
2022-09-30,-0.778892112382
2022-10-03,-0.709417083985
2022-10-04,-0.507333968345
2022-10-05,-0.565275889997
2022-10-06,-0.630292638365
2022-10-07,-0.789515032883
2022-10-10,-0.814785903932
2022-10-11,-0.813870835517
2022-10-12,-0.818404480731
2022-10-13,-0.711164627793
2022-10-14,-0.891345505037
2022-10-17,-0.802127227577
2022-10-18,-0.76628146662
2022-10-19,-0.829244719704
2022-10-20,-0.880903350692
2022-10-21,-0.785734590206
2022-10-24,-0.728528127897
2022-10-25,-0.677142487313
2022-10-26,-0.717787915984
2022-10-27,-0.722920303529
2022-10-28,-0.65572845776
2022-10-31,-0.697015679017
2022-11-01,-0.723313989285
2022-11-02,-0.844002122874
2022-11-03,-0.917952916006
2022-11-04,-0.876441253863
2022-11-07,-0.851118803256
2022-11-08,-0.831273150691
2022-11-09,-0.903068594417
2022-11-10,-0.613519625134
2022-11-11,-0.577497193778
2022-11-14,-0.645484450996
2022-11-15,-0.609383531768
2022-11-16,-0.660320316109
2022-11-17,-0.663043236623
2022-11-18,-0.657956488059
2022-11-21,-0.668949085241
2022-11-22,-0.598839584218
2022-11-23,-0.581681589224
2022-11-25,-0.593141207287
2022-11-28,-0.564939911313
2022-11-29,-0.628273128778
2022-11-30,-0.418493390631
2022-12-01,-0.374225497173
2022-12-02,-0.439628592008
2022-12-05,-0.478625020358
2022-12-06,-0.587566032551
2022-12-07,-0.684593802713
2022-12-08,-0.666509443948
2022-12-09,-0.66789319627
2022-12-12,-0.648235287629
2022-12-13,-0.580693473021
2022-12-14,-0.575594311925
2022-12-15,-0.746015399635
2022-12-16,-0.756366339675
2022-12-19,-0.751906843117
2022-12-20,-0.701755791605
2022-12-21,-0.715155341048
2022-12-22,-0.81771885189
2022-12-23,-0.819934027202
2022-12-27,-0.896511570095
2022-12-28,-0.942023734781
2022-12-29,-0.873513819711
2022-12-30,-0.872390062516
2023-01-03,-0.878751893505
2023-01-04,-0.874523598747
2023-01-05,-0.919972349911
2023-01-06,-0.744568991964
2023-01-09,-0.744510365777
2023-01-10,-0.699415933431
2023-01-11,-0.640162363807
2023-01-12,-0.665050967112
2023-01-13,-0.660876857332
2023-01-17,-0.612193143374
2023-01-18,-0.679359481578
2023-01-19,-0.637218798997
2023-01-20,-0.518377023257
2023-01-23,-0.424455194467
2023-01-24,-0.351180393594
2023-01-25,-0.364170837858
2023-01-26,-0.269078416444
2023-01-27,-0.253297294486
2023-01-30,-0.285082943787
2023-01-31,-0.326996038618
2023-02-01,-0.363487513064
2023-02-02,-0.331168899082
2023-02-03,-0.413914525594
2023-02-06,-0.34057042824
2023-02-07,-0.308777647814
2023-02-08,-0.339918909123
2023-02-09,-0.412316396368
2023-02-10,-0.465169308248
2023-02-13,-0.343280765816
2023-02-14,-0.266845701822
2023-02-15,-0.23990995818
2023-02-16,-0.364578926398
2023-02-17,-0.38058300263
2023-02-21,-0.376736251858
2023-02-22,-0.354194329851
2023-02-23,-0.290258113362
2023-02-24,-0.258488080711
2023-02-27,-0.309786711243
2023-02-28,-0.419428171919
2023-03-01,-0.429789309908
2023-03-02,-0.333553458242
2023-03-03,-0.345165932398
2023-03-06,-0.320817528293
2023-03-07,-0.352393431086
2023-03-08,-0.223961122681
2023-03-09,-0.271941796282
2023-03-10,-0.445616178597
2023-03-13,-0.434568605472
2023-03-14,-0.309161950054
2023-03-15,-0.308059292499
2023-03-16,-0.325664598179
2023-03-17,-0.470944268804
2023-03-20,-0.486695854296
2023-03-21,-0.481629746459
2023-03-22,-0.549871624312
2023-03-23,-0.586907812974
2023-03-24,-0.511310147333
2023-03-27,-0.567648637872
2023-03-28,-0.597114092488
2023-03-29,-0.566500917268
2023-03-30,-0.595996505214
2023-03-31,-0.506731556185
2023-04-03,-0.425249790662
2023-04-04,-0.465534291454
2023-04-05,-0.512112152264
2023-04-06,-0.443960345532
2023-04-10,-0.398849357431
2023-04-11,-0.418205481258
2023-04-12,-0.425315847939
2023-04-13,-0.296321986526
2023-04-14,-0.291262581267
2023-04-17,-0.326343394844
2023-04-18,-0.271287587719
2023-04-19,-0.271522822601
2023-04-20,-0.368324562731
2023-04-21,-0.362462609241
2023-04-24,-0.296117542859
2023-04-25,-0.246236902752
2023-04-26,-0.288696399207
2023-04-27,-0.0813291640622
2023-04-28,-0.0550601799462
2023-05-01,-0.16694123061
2023-05-02,-0.0595228340718
2023-05-03,-0.116810324945
2023-05-04,-0.171298635681
2023-05-05,-0.224076034989
2023-05-08,-0.063825452853
2023-05-09,-0.0596639715783
2023-05-10,0.106559322942
2023-05-11,0.0866997227675
2023-05-12,0.154682696889
2023-05-15,0.173470296714
2023-05-16,0.0336071501789
2023-05-17,0.106023265395
2023-05-18,0.0558532730713
2023-05-19,0.240098782884
2023-05-22,0.267709957962
2023-05-23,0.212841786512
2023-05-24,0.0902025042016
2023-05-25,0.169296406914
2023-05-26,0.185354808332
2023-05-30,0.090979095111
2023-05-31,-0.0567846262473
2023-06-01,0.0194743400254
2023-06-02,0.123647148731
2023-06-05,0.0254412595235
2023-06-06,0.114526107943
2023-06-07,0.0803342735711
2023-06-08,0.063563272621
2023-06-09,0.120333093314
2023-06-12,0.280569413321
2023-06-13,0.458760765783
2023-06-14,0.663987553097
2023-06-15,0.74171837022
2023-06-16,0.651563241909
2023-06-20,0.800158437208
2023-06-21,0.761427278927
2023-06-22,0.660474919068
2023-06-23,0.626846496812
2023-06-26,0.555189286108
2023-06-27,0.461914802621
2023-06-28,0.474692647267
2023-06-29,0.603826614211
2023-06-30,0.668983494843
2023-07-03,0.72033611679
2023-07-05,0.655672174732
2023-07-06,0.605146353716
2023-07-07,0.571119960725
2023-07-10,0.506876127161
2023-07-11,0.545121354961
2023-07-12,0.643362907474
2023-07-13,0.734933248898
2023-07-14,0.752317466982
2023-07-17,0.787302241524
2023-07-18,0.726895795123
2023-07-19,0.782988981519
2023-07-20,0.608554068311
2023-07-21,0.578816368662
2023-07-24,0.548058115717
2023-07-25,0.61228637948
2023-07-26,0.603887035463
2023-07-27,0.631180272857
2023-07-28,0.54886498109
2023-07-31,0.492302843925
2023-08-01,0.402556263697
2023-08-02,0.341957074197
2023-08-03,0.363511628429
2023-08-04,0.251739122971
2023-08-07,0.303289903072
2023-08-08,0.288693216229
2023-08-09,0.256824362402
2023-08-10,0.280352232227
2023-08-11,0.161166760332
2023-08-14,0.195214976119
2023-08-15,0.0393368175522
2023-08-16,-0.0234148104516
2023-08-17,-0.0756224778357
2023-08-18,-0.0380990052064
2023-08-21,-0.0138681147722
2023-08-22,0.040122528388
2023-08-23,0.215757872935
2023-08-24,0.153872451657
2023-08-25,0.173759732553
2023-08-28,0.131128506968
2023-08-29,0.397475048575
2023-08-30,0.454907684434
2023-08-31,0.507233332185
2023-09-01,0.560272708689
2023-09-05,0.519890972711
2023-09-06,0.540686227044
2023-09-07,0.545058059475
2023-09-08,0.453270761278
2023-09-11,0.453340599014
2023-09-12,0.33734622565
2023-09-13,0.285247106022
2023-09-14,0.590079081706
2023-09-15,0.498992590318
2023-09-18,0.568764140377
2023-09-19,0.597648664881
2023-09-20,0.503204464176
2023-09-21,0.472105921513
2023-09-22,0.559303420218
2023-09-25,0.631201461648
2023-09-26,0.645970918578
2023-09-27,0.707871936614
2023-09-28,0.753472435175
2023-09-29,0.627258494482
2023-10-02,0.756206211901
2023-10-03,0.763962605758
2023-10-04,0.665853977323
2023-10-05,0.48406873858
2023-10-06,0.565626947619
2023-10-09,0.665593041582
2023-10-10,0.877904306338
2023-10-11,0.95038227908
2023-10-12,0.951597012341
2023-10-13,0.940249463141
2023-10-16,0.854475036771
2023-10-17,1.01121312354
2023-10-18,0.768547056681
2023-10-19,0.643010502139
2023-10-20,0.60385075699
2023-10-23,0.643781365693
2023-10-24,0.545029619295
2023-10-25,0.377039516727
2023-10-26,0.198545149777
2023-10-27,0.214799683466
2023-10-30,0.329081869054
2023-10-31,0.21569924573
2023-11-01,0.330578162319
2023-11-02,0.474667520317
2023-11-03,0.702262440519
2023-11-06,0.783710576323
2023-11-07,0.716013134836
2023-11-08,0.660835564517
2023-11-09,0.570814539302
2023-11-10,0.811258794668
2023-11-13,0.474758716036
2023-11-14,0.539729901734
2023-11-15,0.614006601552
2023-11-16,0.562126567797
2023-11-17,0.629577185719
2023-11-20,0.702022661283
2023-11-21,0.654446659013
2023-11-22,0.709825459001
2023-11-24,0.621268036191
2023-11-27,0.565987791619
2023-11-28,0.574569303771
2023-11-29,0.680479223017
2023-11-30,0.718119450769
2023-12-01,0.553049680713
2023-12-04,0.519429852629
2023-12-05,0.523653612236
2023-12-06,0.6297953735
2023-12-07,0.796234372984
2023-12-08,0.839446269083
2023-12-11,0.813560962957
2023-12-12,0.902020229914
2023-12-13,0.897475891852
2023-12-14,0.863996313567
2023-12-15,0.908734985203
2023-12-18,1.1455193135
2023-12-19,1.27690747396
2023-12-20,1.22885563118
2023-12-21,1.29469030005
2023-12-22,1.20229483069
2023-12-26,1.35091114754
2023-12-27,1.31795148718
2023-12-28,1.35200357509
2023-12-29,1.42764225074
2024-01-02,1.25999899938
2024-01-03,1.21537248547
2024-01-04,1.21960896216
2024-01-05,1.17717869789
2024-01-08,1.37326216651
2024-01-09,1.20400749962
2024-01-10,1.2528839203
2024-01-11,1.19462806723
2024-01-12,1.10537659337
2024-01-16,1.04901867034
2024-01-17,0.972990280762
2024-01-18,1.05524941087
2024-01-19,1.27690812286
2024-01-22,1.35634042491
2024-01-23,1.24334360303
2024-01-24,1.1601403284
2024-01-25,1.2065994269
2024-01-26,1.20260393012
2024-01-29,1.17720234857
2024-01-30,1.15243786635
2024-01-31,1.12390228747
2024-02-01,1.10859331233
2024-02-02,1.11004790067
2024-02-05,0.973544469904
2024-02-06,1.07842996406
2024-02-07,1.19300502009
2024-02-08,1.09951507279
2024-02-09,1.23922472332
2024-02-12,1.30645747598
2024-02-13,1.16980730392
2024-02-14,1.15593653178
2024-02-15,1.20390688162
2024-02-16,1.14175542003
2024-02-20,1.21063895407
2024-02-21,1.24353412264
2024-02-22,1.57760678849
2024-02-23,1.59328592611
2024-02-26,1.51913033983
2024-02-27,1.62507035693
2024-02-28,1.58628818243
2024-02-29,1.65318454766
2024-03-01,1.75558103981
2024-03-04,1.6862436749
2024-03-05,1.47702640145
2024-03-06,1.51230103019
2024-03-07,1.73159144562
2024-03-08,1.66307469819
2024-03-11,1.82820689252
2024-03-12,2.05120060054
2024-03-13,2.04741528936
2024-03-14,1.90050155468
2024-03-15,1.9050113336
2024-03-18,1.82615474585
2024-03-19,1.97619460014
2024-03-20,1.97576484041
2024-03-21,1.9020239128
2024-03-22,2.0536585139
2024-03-25,2.00009396323
2024-03-26,1.92722048093
2024-03-27,1.98320202523
2024-03-28,2.00679119866
2024-04-01,1.87771279659
2024-04-02,1.76181991265
2024-04-03,1.65726952762
2024-04-04,1.50737527639
2024-04-05,1.65019485883
2024-04-08,1.66898047206
2024-04-09,1.6507128065
2024-04-10,1.55364890877
2024-04-11,1.6156226273
2024-04-12,1.51372316863
2024-04-15,1.29688758877
2024-04-16,1.29688163524
2024-04-17,1.21749962327
2024-04-18,1.19089718768
2024-04-19,1.11318868531
2024-04-22,1.23708931092
2024-04-23,1.32500268808
2024-04-24,1.31947977728
2024-04-25,1.42718027735
2024-04-26,1.54335358431
2024-04-29,1.42159642041
2024-04-30,1.20492464839
2024-05-01,1.17801729059
2024-05-02,1.35920747252
2024-05-03,1.52263167787
2024-05-06,1.67129836944
2024-05-07,1.54229776842
2024-05-08,1.53823888385
2024-05-09,1.62256092567
2024-05-10,1.59871474456
2024-05-13,1.61156234405
2024-05-14,1.66649672708
2024-05-15,1.73495541631
2024-05-16,1.77485926984
2024-05-17,1.68973597086
2024-05-20,1.62015029666
2024-05-21,1.65462020875
2024-05-22,1.62890941393
2024-05-23,1.66724668331
2024-05-24,1.79423754358
2024-05-28,1.72389452786
2024-05-29,1.54994756479
2024-05-30,1.49468228459
2024-05-31,1.61838721644
2024-06-03,1.54666193354
2024-06-04,1.44265091813
2024-06-05,1.5583211677
2024-06-06,1.53586791727
2024-06-07,1.56069580786
2024-06-10,1.53036652137
2024-06-11,1.54390480476
2024-06-12,1.53742912379
2024-06-13,1.49891953135
2024-06-14,1.48805198525
2024-06-17,1.45277674792
2024-06-18,1.50867201782
2024-06-20,1.52941854376
2024-06-21,1.56403911903
2024-06-24,1.50331717358
2024-06-25,1.61038975384
2024-06-26,1.66626924388
2024-06-27,1.5791876434
2024-06-28,1.54431042806
2024-07-01,1.52879758771
2024-07-02,1.48047175341
2024-07-03,1.51455851041
2024-07-05,1.58037930195
2024-07-08,1.66592829165
2024-07-09,1.69941950717
2024-07-10,1.76377679572
2024-07-11,1.62049687049
2024-07-12,1.60489956695
2024-07-15,1.5576634522
2024-07-16,1.62258600622
2024-07-17,1.45062770548
2024-07-18,1.31586503623
2024-07-19,1.22851819411
2024-07-22,1.38183638208
2024-07-23,1.36490051257
2024-07-24,1.10028566448
2024-07-25,1.03024399479
2024-07-26,1.1230817041
2024-07-29,1.18778098986
2024-07-30,1.061737365
2024-07-31,1.17574553196
2024-08-01,1.07341767128
2024-08-02,1.02908204888
2024-08-05,0.771583475124
2024-08-06,0.898204834362
2024-08-07,0.761142966027
2024-08-08,0.968859745131
2024-08-09,1.06481126092
2024-08-12,1.06319798119
2024-08-13,1.1978711314
2024-08-14,1.1831097472
2024-08-15,1.40121755465
2024-08-16,1.48086499003
2024-08-19,1.62042950567
2024-08-20,1.60542298404
2024-08-21,1.58561303598
2024-08-22,1.53227787087
2024-08-23,1.53542818453
2024-08-26,1.62780294833
2024-08-27,1.58842346106
2024-08-28,1.48913988597
2024-08-29,1.38060592819
2024-08-30,1.42777007579
2024-09-03,1.2507949988
2024-09-04,1.22370805068
2024-09-05,1.23356268265
2024-09-06,1.14240026433
2024-09-09,1.25513847213
2024-09-10,1.27867986253
2024-09-11,1.30727546184
2024-09-12,1.41074956599
2024-09-13,1.44265539004
2024-09-16,1.38908004509
2024-09-17,1.4946137181
2024-09-18,1.46560602182
2024-09-19,1.60431977805
2024-09-20,1.66797371801
2024-09-23,1.83620431678
2024-09-24,1.87512524313
2024-09-25,1.82874384689
2024-09-26,1.9931539763
2024-09-27,1.98128174942
2024-09-30,1.96915181804
2024-10-01,1.91078171177
2024-10-02,1.91152512495
2024-10-03,2.02171383288
2024-10-04,2.02808605041
2024-10-07,1.95507911149
2024-10-08,1.94090294467
2024-10-09,1.94709519985
2024-10-10,1.88955965967
2024-10-11,1.90303012217
2024-10-14,2.01562871657
2024-10-15,1.9927162163
2024-10-16,1.95053669168
2024-10-17,1.95022434494
2024-10-18,2.10350755517
2024-10-21,2.16347912641
2024-10-22,2.27578674943
2024-10-23,2.20763693023
2024-10-24,2.16893088045
2024-10-25,2.30158813454
2024-10-28,2.43443716347
2024-10-29,2.49073939002
2024-10-30,2.37229697233
2024-10-31,2.13838053143
2024-11-01,2.09180136174
2024-11-04,1.93419708527
2024-11-05,1.95449753677
2024-11-06,2.10759578263
2024-11-07,2.14252027853
2024-11-08,2.16461434147
2024-11-11,2.24449653467
2024-11-12,2.10796982738
2024-11-13,2.11719956596
2024-11-14,1.9299728714
2024-11-15,1.79607031247
2024-11-18,1.81816711421
2024-11-19,1.83984991977
2024-11-20,1.78227262227
2024-11-21,1.84223718538
2024-11-22,1.83787592407
2024-11-25,1.85776954462
2024-11-26,1.92006069797
2024-11-27,1.87974964891
2024-11-29,1.93252372467
2024-12-02,1.92224533057
2024-12-03,1.87968382264
2024-12-04,1.97482611403
2024-12-05,1.9641091109
2024-12-06,2.01836105256
2024-12-09,1.90285423607
2024-12-10,1.84499362329
2024-12-11,1.87735847193
2024-12-12,1.79417872781
2024-12-13,1.69194336692
2024-12-16,1.70145511839
2024-12-17,1.66948437435
2024-12-18,1.35032490387
2024-12-19,1.29807661658
2024-12-20,1.50855328007
2024-12-23,1.48707451583
2024-12-24,1.55743681597
2024-12-26,1.52120247657
2024-12-27,1.41545137265
2024-12-30,1.32226856281
2024-12-31,1.31054385199
2025-01-02,1.33942569118
2025-01-03,1.50022120771
2025-01-06,1.57134006929
2025-01-07,1.46293228076
2025-01-08,1.37197980523
2025-01-10,1.25202193534
2025-01-13,1.22114811487
2025-01-14,1.23583210612
2025-01-15,1.3612554265
2025-01-16,1.37469805126
2025-01-17,1.4946786284
2025-01-21,1.49476540442
2025-01-22,1.45162059829
2025-01-23,1.47548113973
2025-01-24,1.43036548357
2025-01-27,1.30137950461
2025-01-28,1.33031067578
2025-01-29,1.29846236591
2025-01-30,1.28218273204
2025-01-31,1.24698925288
2025-02-03,1.3214024969
2025-02-04,1.28452828646
2025-02-05,1.23541495256
2025-02-06,1.28939605025
2025-02-07,1.19401999356
2025-02-10,1.18319325308
2025-02-11,1.18172255273
2025-02-12,1.11655250026
2025-02-13,1.2022130264
2025-02-14,1.31661191112
2025-02-18,1.26403399167
2025-02-19,1.23824316654
2025-02-20,1.24245592232
2025-02-21,1.1464521513
2025-02-24,1.0972306615
2025-02-25,0.907835798248
2025-02-26,0.906523380737
2025-02-27,0.805631765276
2025-02-28,0.909977104616
2025-03-03,0.779205282119
2025-03-04,0.642866416879
2025-03-05,0.666167694899
2025-03-06,0.534511221784
2025-03-07,0.655233991275
2025-03-10,0.40393752076
2025-03-11,0.271952902472
2025-03-12,0.357324083913
2025-03-13,0.261308112985
2025-03-14,0.333114785905
2025-03-17,0.394229140654
2025-03-18,0.336582121487
2025-03-19,0.462298032684
2025-03-20,0.400967924936
2025-03-21,0.36638636415
2025-03-24,0.427949471859
2025-03-25,0.416291599622
2025-03-26,0.344662838319
2025-03-27,0.343148520746
2025-03-28,0.218764640085
2025-03-31,0.197168980971
2025-04-01,0.216518021731
2025-04-02,0.2791978193
2025-04-03,-0.014170822425
2025-04-04,-0.394293042221
2025-04-07,-0.33225588016
2025-04-08,-0.499297622808
2025-04-09,0.0860129491743
2025-04-10,-0.10603146794
2025-04-11,0.0398621214775
2025-04-14,0.0427267366382
2025-04-15,0.11093156737
2025-04-16,0.055928496123
2025-04-17,0.073976193702
2025-04-21,-0.0192822250153
2025-04-22,0.122715903879
2025-04-23,0.254052742045
2025-04-24,0.312517734665
2025-04-25,0.289436219396
2025-04-28,0.291871207853
2025-04-29,0.345569516818
2025-04-30,0.301206742068
2025-05-01,0.317428178226
2025-05-02,0.475126119968
2025-05-05,0.459953190987
2025-05-06,0.373430111865
2025-05-07,0.331879975096
2025-05-08,0.308997726891
2025-05-09,0.298592137589
2025-05-12,0.460970777308
2025-05-13,0.472039867271
2025-05-14,0.469069635391
2025-05-15,0.491520787066
2025-05-16,0.502642504949
2025-05-19,0.448307283543
2025-05-20,0.439262650941
2025-05-21,0.349863388802
2025-05-22,0.343155584867
2025-05-23,0.296325325659
2025-05-27,0.412274389999
2025-05-28,0.421789360312
2025-05-29,0.407034988301
2025-05-30,0.405583422858
2025-06-02,0.464176843091
2025-06-03,0.524151649945
2025-06-04,0.484391964309
2025-06-05,0.451976223223
2025-06-06,0.496092668999
2025-06-09,0.441706856322
2025-06-10,0.470598078684
2025-06-11,0.462505858415
2025-06-12,0.468975581593
2025-06-13,0.397495804111
2025-06-16,0.402131774894
2025-06-17,0.347897545592
